COUNTY,ZIP,USPS_ZIP_PREF_CITY,USPS_ZIP_PREF_STATE,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
01049,35988,SYLVANIA,AL,0.025526997,0.011409643,0.060256410,0.025266756
01049,35956,BOAZ,AL,0.000025125,0.000000000,0.000000000,0.000023096
01049,35981,IDER,AL,0.033114746,0.026131763,0.058974359,0.033142408
01049,35963,DAWSON,AL,0.024295872,0.002576371,0.011538462,0.022703127
01049,35979,HIGDON,AL,0.011934374,0.004048583,0.000000000,0.011224537
01049,35771,SECTION,AL,0.002462250,0.000368053,0.005128205,0.002378863
01049,35744,DUTTON,AL,0.000025125,0.000000000,0.000000000,0.000023096
01049,35984,MENTONE,AL,0.032637371,0.015090173,0.014102564,0.031202365
01049,35951,ALBERTVILLE,AL,0.031632371,0.006256901,0.012820513,0.029701141
01049,35983,LEESBURG,AL,0.000552750,0.000000000,0.000000000,0.000508107
01049,35974,GERALDINE,AL,0.024119997,0.025763710,0.016666667,0.024088872
01049,35765,PISGAH,AL,0.003366750,0.000000000,0.002564103,0.003141023
01049,35959,CEDAR BLUFF,AL,0.000804000,0.000000000,0.000000000,0.000739064
01051,36066,PRATTVILLE,AL,0.031030009,0.066998245,0.244107744,0.035919343
01051,36020,COOSADA,AL,0.012314171,0.005266238,0.010101010,0.011816347
01051,36051,MARBURY,AL,0.004487548,0.001170275,0.000000000,0.004213125
01051,36025,ELMORE,AL,0.042046832,0.037448800,0.028619529,0.041582567
01051,35136,ROCKFORD,AL,0.000042536,0.000000000,0.000000000,0.000039192
01051,36080,TITUS,AL,0.034411621,0.012287888,0.089225589,0.033567831
01051,36022,DEATSVILLE,AL,0.093196367,0.025453482,0.020202020,0.087809371
01051,36026,EQUALITY,AL,0.007039707,0.001170275,0.001683502,0.006584233
01051,36067,PRATTVILLE,AL,0.000000000,0.000585138,0.000000000,0.000039192
01051,36024,ECLECTIC,AL,0.092281844,0.064365126,0.035353535,0.089749368
01051,36054,MILLBROOK,AL,0.179863459,0.227325922,0.070707071,0.181771864
01051,35010,ALEXANDER CITY,AL,0.013824199,0.001755413,0.013468013,0.013011699
01051,36078,TALLASSEE,AL,0.107679874,0.122586308,0.077441077,0.108326311
01051,36092,WETUMPKA,AL,0.259427040,0.368051492,0.370370370,0.267993964
01051,36093,WETUMPKA,AL,0.122354793,0.065535401,0.038720539,0.117575591
01053,36441,FLOMATON,AL,0.106320338,0.061715481,0.087912088,0.102322206
01053,36483,WING,AL,0.007977587,0.006799163,0.000000000,0.007726458
01053,36562,PERDIDO,AL,0.004796049,0.000523013,0.008791209,0.004524887
01053,36426,BREWTON,AL,0.435348307,0.445606695,0.428571429,0.436053957
01053,36503,ATMORE,AL,0.000000000,0.002615063,0.000000000,0.000213438
01053,36432,CASTLEBERRY,AL,0.013770834,0.007322176,0.004395604,0.013062409
01053,36502,ATMORE,AL,0.428225462,0.472803347,0.470329670,0.432681636
01053,36543,HUXFORD,AL,0.000000000,0.000523013,0.000000000,0.000042688
01053,36420,ANDALUSIA,AL,0.003466451,0.002092050,0.000000000,0.003286946
01053,36475,REPTON,AL,0.000094971,0.000000000,0.000000000,0.000085375
01055,35905,GADSDEN,AL,0.052632484,0.032495749,0.048897411,0.050919970
01055,35954,ATTALLA,AL,0.128487203,0.123559418,0.098753595,0.127602189
01055,35990,WALNUT GROVE,AL,0.000017189,0.000188929,0.000000000,0.000031002
01055,35121,ONEONTA,AL,0.000292212,0.000000000,0.000000000,0.000263513
01055,35904,GADSDEN,AL,0.120597487,0.096731532,0.114093960,0.118534249
01055,36271,OHATCHEE,AL,0.000068756,0.000000000,0.000000000,0.000062003
01055,35961,COLLINSVILLE,AL,0.005001977,0.000944644,0.000000000,0.004588223
01055,35957,BOAZ,AL,0.000378156,0.000000000,0.000000000,0.000341017
01055,35906,RAINBOW CITY,AL,0.094109356,0.130738712,0.140939597,0.097871747
01055,35907,GADSDEN,AL,0.072365368,0.026072171,0.045062320,0.068125804
01055,35952,ALTOONA,AL,0.043453599,0.009635367,0.010546500,0.040146947
01055,35903,GADSDEN,AL,0.174931674,0.162856603,0.119846596,0.173050393
01055,35901,GADSDEN,AL,0.180449318,0.306064614,0.401725791,0.194332925
01055,35902,GADSDEN,AL,0.024666105,0.068203287,0.001917546,0.027870352
01055,36272,PIEDMONT,AL,0.011396256,0.003778575,0.000000000,0.010587013
01055,35956,BOAZ,AL,0.082558399,0.036463253,0.018216683,0.077736270
01055,35972,GALLANT,AL,0.008594462,0.002267145,0.000000000,0.007936385
01057,35574,KENNEDY,AL,0.014281464,0.002557545,0.000000000,0.013245033
01057,35563,GUIN,AL,0.006248140,0.000000000,0.000000000,0.005715323
01057,35555,FAYETTE,AL,0.550828127,0.818414322,0.898734177,0.574798149
01057,35559,GLEN ALLEN,AL,0.000000000,0.001278772,0.006329114,0.000181439
01057,35549,CARBON HILL,AL,0.021124665,0.001278772,0.000000000,0.019413953
01057,35542,BANKSTON,AL,0.079242289,0.017902813,0.000000000,0.073754876
01057,35579,OAKMAN,AL,0.000099177,0.000000000,0.000000000,0.000090719
01057,35545,BELK,AL,0.000000000,0.001278772,0.000000000,0.000090719
01057,35554,ELDRIDGE,AL,0.036100367,0.011508951,0.012658228,0.034019777
01057,35594,WINFIELD,AL,0.127343053,0.035805627,0.012658228,0.119205298
01057,35546,BERRY,AL,0.164732718,0.109974425,0.069620253,0.159484714
01059,35571,HODGES,AL,0.029476382,0.021404110,0.009433962,0.028592211
01059,35585,SPRUCE PINE,AL,0.051568412,0.035102740,0.003144654,0.049630707
01059,35581,PHIL CAMPBELL,AL,0.168741609,0.095034247,0.223270440,0.164894808
01059,35582,RED BAY,AL,0.133101428,0.130136986,0.094339623,0.132217995
01059,35651,MOUNT HOPE,AL,0.000183083,0.000000000,0.000000000,0.000167860
01059,35616,CHEROKEE,AL,0.000061028,0.000000000,0.000000000,0.000055953
01059,35593,VINA,AL,0.054985964,0.023116438,0.031446541,0.052484333
01059,35565,HALEYVILLE,AL,0.011961430,0.002568493,0.012578616,0.011358550
01059,35674,TUSCUMBIA,AL,0.001159526,0.000000000,0.000000000,0.001063115
01059,35564,HACKLEBURG,AL,0.005309410,0.000856164,0.003144654,0.004979857
01059,35653,RUSSELLVILLE,AL,0.310753082,0.559931507,0.399371069,0.328614593
01059,35654,RUSSELLVILLE,AL,0.232698645,0.131849315,0.223270440,0.225940018
01061,36375,SLOCOMB,AL,0.244743063,0.124885216,0.252427184,0.237229237
01061,36318,COFFEE SPRINGS,AL,0.030421799,0.005509642,0.000000000,0.028669061
01061,36453,KINSTON,AL,0.034527809,0.011019284,0.038834951,0.033070775
01061,36301,DOTHAN,AL,0.009269628,0.000918274,0.000000000,0.008687594
01061,36442,FLORALA,AL,0.000622123,0.000000000,0.000000000,0.000579173
01061,36352,NEWTON,AL,0.003857161,0.000918274,0.000000000,0.003648790
01061,36314,BLACK,AL,0.025258181,0.006427916,0.000000000,0.023919842
01061,36344,HARTFORD,AL,0.204491726,0.212121212,0.184466019,0.204853469
01061,36340,GENEVA,AL,0.193355730,0.327823691,0.436893204,0.203289702
01061,36467,OPP,AL,0.000062212,0.000000000,0.000000000,0.000057917
01061,36316,CHANCELLOR,AL,0.039318154,0.011937557,0.000000000,0.037356655
01061,36477,SAMSON,AL,0.183526191,0.288337925,0.067961165,0.189447469
01061,36305,DOTHAN,AL,0.027684459,0.008264463,0.019417476,0.026410286
01061,36322,DALEVILLE,AL,0.002861764,0.000000000,0.000000000,0.002664196
01061,36313,BELLWOOD,AL,0.000000000,0.000918274,0.000000000,0.000057917
01061,36349,MALVERN,AL,0.000000000,0.000918274,0.000000000,0.000057917
01063,36740,FORKLAND,AL,0.142501913,0.090322581,0.000000000,0.138729361
01063,35448,CLINTON,AL,0.000000000,0.003225806,0.000000000,0.000179469
01063,35463,FOSTERS,AL,0.005355777,0.000000000,0.000000000,0.005025126
01063,35480,RALPH,AL,0.014728386,0.016129032,0.000000000,0.014716439
01063,35443,BOLIGEE,AL,0.235080337,0.087096774,0.058823529,0.225771716
01063,35464,GAINESVILLE,AL,0.005929610,0.003225806,0.000000000,0.005743001
01063,35462,EUTAW,AL,0.565608263,0.767741935,0.911764706,0.578966260
01063,35491,WEST GREENE,AL,0.000000000,0.003225806,0.000000000,0.000179469
01063,35469,KNOXVILLE,AL,0.030795715,0.029032258,0.029411765,0.030689160
01065,36738,FAUNSDALE,AL,0.014925373,0.005905512,0.038461538,0.014714596
01065,36744,GREENSBORO,AL,0.434832878,0.694881890,0.711538462,0.450720916
01065,36765,NEWBERN,AL,0.061067900,0.027559055,0.038461538,0.059154651
01065,35441,AKRON,AL,0.088185831,0.041338583,0.019230769,0.085127395
01065,35474,MOUNDVILLE,AL,0.262665546,0.173228346,0.182692308,0.257357298
01065,36742,GALLION,AL,0.029325205,0.027559055,0.009615385,0.029034169
01065,36786,UNIONTOWN,AL,0.001786840,0.000000000,0.000000000,0.001678847
01065,36756,MARION,AL,0.000945974,0.000000000,0.000000000,0.000888801
01065,36776,SAWYERVILLE,AL,0.106264452,0.029527559,0.000000000,0.101323326
01067,36310,ABBEVILLE,AL,0.428158722,0.512514899,0.814207650,0.439215073
01067,36345,HEADLAND,AL,0.389497833,0.402860548,0.158469945,0.387069033
01067,36016,CLAYTON,AL,0.000084969,0.000000000,0.000000000,0.000078180
01067,36353,NEWVILLE,AL,0.077236809,0.032181168,0.010928962,0.073332812
01067,36317,CLOPTON,AL,0.022261874,0.009535161,0.010928962,0.021264952
01067,36350,MIDLAND CITY,AL,0.001869318,0.001191895,0.000000000,0.001798139
01067,36373,SHORTERVILLE,AL,0.029739145,0.022646007,0.005464481,0.028926589
01067,36303,DOTHAN,AL,0.001614411,0.000000000,0.000000000,0.001485419
01067,36319,COLUMBIA,AL,0.049536919,0.019070322,0.000000000,0.046829802
01069,36350,MIDLAND CITY,AL,0.005510094,0.000829302,0.000467508,0.004875414
01069,36343,GORDON,AL,0.016251496,0.004561161,0.000935016,0.014583600
01069,36345,HEADLAND,AL,0.004985323,0.001935038,0.001402525,0.004562705
01069,36376,WEBB,AL,0.021794388,0.003731859,0.008415147,0.019530084
01069,36312,ASHFORD,AL,0.059020318,0.014374568,0.059841047,0.054453968
01069,36319,COLUMBIA,AL,0.013873629,0.005114029,0.008882655,0.012821060
01069,36301,DOTHAN,AL,0.327260204,0.316793366,0.374941561,0.327633505
01069,36302,DOTHAN,AL,0.031010676,0.083068417,0.000467508,0.035435589
01069,36321,COWARTS,AL,0.015775923,0.005114029,0.009817672,0.014498316
01069,36352,NEWTON,AL,0.032568589,0.014789219,0.011220196,0.030091112
01069,36370,PANSEY,AL,0.008888306,0.000691085,0.000000000,0.007775077
01069,36375,SLOCOMB,AL,0.012742092,0.003731859,0.006545115,0.011627081
01069,36305,DOTHAN,AL,0.133636170,0.109606082,0.136044881,0.131238185
01069,36304,DOTHAN,AL,0.023581889,0.035383552,0.000935016,0.024107003
01069,36303,DOTHAN,AL,0.256399744,0.386178300,0.364188873,0.273023183
01069,36320,COTTONWOOD,AL,0.036701159,0.014098134,0.015895278,0.033744119
01071,35978,HENAGAR,AL,0.021191276,0.009713453,0.014251781,0.020390312
01071,35776,WOODVILLE,AL,0.054477880,0.019426906,0.016627078,0.051820348
01071,35768,SCOTTSBORO,AL,0.201936557,0.498300146,0.337292162,0.222061352
01071,35979,HIGDON,AL,0.007726665,0.004371054,0.002375297,0.007450306
01071,35966,FLAT ROCK,AL,0.048968148,0.026226323,0.021377672,0.047205381
01071,35971,FYFFE,AL,0.001467088,0.000971345,0.007125891,0.001508159
01071,35771,SECTION,AL,0.070909269,0.043224866,0.064133017,0.069103852
01071,35772,STEVENSON,AL,0.085677958,0.087421078,0.090261283,0.085844418
01071,35752,HOLLYWOOD,AL,0.041730512,0.023312288,0.040380048,0.040569481
01071,35751,HOLLYTREE,AL,0.005053304,0.000000000,0.000000000,0.004675293
01071,35766,PRINCETON,AL,0.003097186,0.001457018,0.002375297,0.002986155
01071,35958,BRYANT,AL,0.061845923,0.024769305,0.011876485,0.058908696
01071,35745,ESTILLFORK,AL,0.007433247,0.004371054,0.002375297,0.007178838
01071,35769,SCOTTSBORO,AL,0.168845565,0.153958232,0.239904988,0.168823334
01071,35744,DUTTON,AL,0.046033971,0.012141816,0.009501188,0.043465146
01071,35765,PISGAH,AL,0.072571969,0.033025741,0.040380048,0.069707115
01071,35764,PAINT ROCK,AL,0.011345483,0.007285090,0.002375297,0.010979399
01071,35774,TRENTON,AL,0.002510351,0.000971345,0.004750594,0.002443218
01071,35755,LANGSTON,AL,0.008541714,0.002914036,0.004750594,0.008144059
01071,35746,FACKLER,AL,0.014507873,0.003885381,0.004750594,0.013724248
01071,35740,BRIDGEPORT,AL,0.061128680,0.037882467,0.083135392,0.059964407
01071,35748,GURLEY,AL,0.002999381,0.004371054,0.000000000,0.003046481
01073,35127,PLEASANT GROVE,AL,0.012702613,0.004175518,0.001893112,0.011552101
01073,35201,BIRMINGHAM,AL,0.002299702,0.010670769,0.000145624,0.003023844
01073,35217,BIRMINGHAM,AL,0.019927225,0.021243865,0.008883064,0.019701222
01073,35234,BIRMINGHAM,AL,0.009153821,0.011378898,0.023955148,0.009834428
01073,35242,BIRMINGHAM,AL,0.009484618,0.006006886,0.003422164,0.008962877
01073,35266,BIRMINGHAM,AL,0.001886867,0.004932484,0.000145624,0.002119927
01073,35119,NEW CASTLE,AL,0.000000000,0.000048836,0.000000000,0.000004624
01073,35146,SPRINGVILLE,AL,0.000148197,0.000000000,0.000000000,0.000129461
01073,35219,BIRMINGHAM,AL,0.001841879,0.004077845,0.000072812,0.001997402
01073,35253,BIRMINGHAM,AL,0.001857757,0.005689449,0.000145624,0.002166163
01073,35444,BROOKWOOD,AL,0.000193186,0.000000000,0.000000000,0.000168762
01073,35117,MOUNT OLIVE,AL,0.009130003,0.002612751,0.000218436,0.008230034
01073,35210,BIRMINGHAM,AL,0.022430698,0.037188973,0.025120140,0.023913335
01073,35212,BIRMINGHAM,AL,0.017934502,0.012355627,0.022134848,0.017539682
01073,35224,BIRMINGHAM,AL,0.008516044,0.005005738,0.000873744,0.007941058
01073,35243,BIRMINGHAM,AL,0.031740655,0.042829585,0.020897044,0.032446216
01073,35205,BIRMINGHAM,AL,0.036321535,0.028960027,0.104558031,0.037791114
01073,35209,BIRMINGHAM,AL,0.040711876,0.092520694,0.148900539,0.049051928
01073,35259,BIRMINGHAM,AL,0.001378763,0.005567358,0.000145624,0.001736167
01073,35233,BIRMINGHAM,AL,0.009828647,0.034698313,0.010994612,0.012220214
01073,35220,BIRMINGHAM,AL,0.003247106,0.002881352,0.000145624,0.003114004
01073,35229,BIRMINGHAM,AL,0.000000000,0.000000000,0.000072812,0.000002312
01073,35048,CLAY,AL,0.001037380,0.002173223,0.000145624,0.001116603
01073,35022,BESSEMER,AL,0.031640093,0.022391522,0.009538372,0.030062742
01073,35116,MORRIS,AL,0.006907046,0.001806949,0.000291248,0.006214138
01073,35111,MC CALLA,AL,0.009881575,0.004126682,0.001601864,0.009073844
01073,35126,PINSON,AL,0.025315250,0.009376602,0.002548420,0.023083396
01073,35142,SHANNON,AL,0.000000000,0.000048836,0.000000000,0.000004624
01073,35148,SUMITON,AL,0.000105855,0.000000000,0.000000000,0.000092472
01073,35294,BIRMINGHAM,AL,0.000002646,0.000048836,0.000000000,0.000006935
01073,35118,MULGA,AL,0.004662918,0.001977877,0.000291248,0.004269908
01073,35206,BIRMINGHAM,AL,0.023685081,0.014406759,0.029634484,0.022995547
01073,35073,GRAYSVILLE,AL,0.003863712,0.002539496,0.000218436,0.003622602
01073,35094,LEEDS,AL,0.016579557,0.018216004,0.007281200,0.016439262
01073,35020,BESSEMER,AL,0.036975190,0.038287793,0.015727392,0.036424836
01073,35123,PALMERDALE,AL,0.000000000,0.000024418,0.000000000,0.000002312
01073,35181,WATSON,AL,0.000002646,0.000024418,0.000000000,0.000004624
01073,35021,BESSEMER,AL,0.003101555,0.004517374,0.000145624,0.003141746
01073,35172,TRAFFORD,AL,0.001354945,0.000390692,0.000291248,0.001229881
01073,35173,TRUSSVILLE,AL,0.032044988,0.027275169,0.007354012,0.030809456
01073,35214,BIRMINGHAM,AL,0.026315581,0.015090470,0.017984564,0.024988325
01073,35226,BIRMINGHAM,AL,0.042604036,0.013723048,0.021042668,0.039185134
01073,35228,BIRMINGHAM,AL,0.015031426,0.007716162,0.002912480,0.013954069
01073,35235,BIRMINGHAM,AL,0.023727423,0.025370547,0.018785496,0.023726079
01073,35064,FAIRFIELD,AL,0.015145220,0.014895124,0.009392748,0.014938899
01073,35295,BIRMINGHAM,AL,0.000000000,0.000000000,0.000072812,0.000002312
01073,35249,BIRMINGHAM,AL,0.000000000,0.000000000,0.000072812,0.000002312
01073,35063,EMPIRE,AL,0.000275223,0.000146509,0.000000000,0.000254299
01073,35260,BIRMINGHAM,AL,0.001172345,0.002368569,0.000072812,0.001250688
01073,35023,BESSEMER,AL,0.031780351,0.021854321,0.007062764,0.030055807
01073,35215,BIRMINGHAM,AL,0.056108501,0.030864650,0.090650939,0.054815263
01073,35216,BIRMINGHAM,AL,0.044829639,0.046296975,0.108417067,0.046987484
01073,35223,BIRMINGHAM,AL,0.013337744,0.023075233,0.012305228,0.014226862
01073,35208,BIRMINGHAM,AL,0.022012570,0.015676507,0.016309888,0.021231638
01073,35068,FULTONDALE,AL,0.013475356,0.008766147,0.008227756,0.012862896
01073,35061,DOLOMITE,AL,0.003808138,0.003882499,0.000072812,0.003696580
01073,35139,SAYRE,AL,0.000000000,0.000024418,0.000000000,0.000002312
01073,35213,BIRMINGHAM,AL,0.020345352,0.015310234,0.018785496,0.019819124
01073,35222,BIRMINGHAM,AL,0.013152498,0.021658975,0.026430756,0.014379442
01073,35207,BIRMINGHAM,AL,0.013970228,0.011794008,0.006625892,0.013531008
01073,35232,BIRMINGHAM,AL,0.002588157,0.005005738,0.000145624,0.002739492
01073,35079,HAYDEN,AL,0.000060867,0.000000000,0.000000000,0.000053172
01073,35036,BROOKSIDE,AL,0.000002646,0.000097673,0.000145624,0.000016183
01073,35261,BIRMINGHAM,AL,0.002810453,0.002246478,0.000072812,0.002670137
01073,35202,BIRMINGHAM,AL,0.004988422,0.015261397,0.000145624,0.005807260
01073,35255,BIRMINGHAM,AL,0.001976844,0.003149952,0.000072812,0.002027455
01073,35080,HELENA,AL,0.000071452,0.000000000,0.000000000,0.000062419
01073,35062,DORA,AL,0.007584519,0.001929041,0.000218436,0.006815208
01073,35091,KIMBERLY,AL,0.004369170,0.001098821,0.000145624,0.003925449
01073,35060,DOCENA,AL,0.000973867,0.000024418,0.000000000,0.000853057
01073,35006,ADGER,AL,0.005329805,0.001538349,0.000509684,0.004817806
01073,35005,ADAMSVILLE,AL,0.010215018,0.004590628,0.001092180,0.009392873
01073,35270,BIRMINGHAM,AL,0.000000000,0.000024418,0.000000000,0.000002312
01073,35293,BIRMINGHAM,AL,0.000000000,0.000000000,0.000072812,0.000002312
01073,35133,REMLAP,AL,0.000005293,0.000000000,0.000000000,0.000004624
01073,35015,ALTON,AL,0.000000000,0.000024418,0.000000000,0.000002312
01073,35236,BIRMINGHAM,AL,0.003662587,0.009791712,0.000145624,0.004131200
01073,35231,BIRMINGHAM,AL,0.002974529,0.002661588,0.000145624,0.002855082
01073,35180,WARRIOR,AL,0.011120079,0.006641760,0.009829620,0.010655120
01073,35203,BIRMINGHAM,AL,0.009116771,0.073205870,0.028687928,0.015805827
01073,35211,BIRMINGHAM,AL,0.045493880,0.026200767,0.070045143,0.044446808
01073,35204,BIRMINGHAM,AL,0.019085676,0.015774180,0.034003204,0.019245796
01073,35218,BIRMINGHAM,AL,0.012130996,0.012868410,0.013688656,0.012250267
01073,35221,BIRMINGHAM,AL,0.007248429,0.003735990,0.004077472,0.006815208
01073,35244,BIRMINGHAM,AL,0.025823354,0.031353014,0.013324596,0.025950037
01073,35071,GARDENDALE,AL,0.025436983,0.023099651,0.010193680,0.024731715
01073,35285,BIRMINGHAM,AL,0.000000000,0.000024418,0.000072812,0.000004624
01073,35130,QUINTON,AL,0.001942441,0.000659292,0.000072812,0.001761597
01073,35254,BIRMINGHAM,AL,0.000000000,0.000000000,0.000072812,0.000002312
01075,35574,KENNEDY,AL,0.077448747,0.032352941,0.036437247,0.074596774
01075,35576,MILLPORT,AL,0.194101427,0.173529412,0.141700405,0.191868280
01075,35586,SULLIGENT,AL,0.307277305,0.152941176,0.303643725,0.301299283
01075,35555,FAYETTE,AL,0.010190625,0.000000000,0.000000000,0.009520609
01075,35552,DETROIT,AL,0.041122168,0.058823529,0.016194332,0.041106631
01075,35592,VERNON,AL,0.302601607,0.529411765,0.497975709,0.316644265
01075,35544,BEAVERTON,AL,0.059225513,0.050000000,0.004048583,0.057347670
01075,35563,GUIN,AL,0.007313272,0.000000000,0.000000000,0.006832437
01075,35570,HAMILTON,AL,0.000719338,0.002941176,0.000000000,0.000784050
01077,35617,CLOVERDALE,AL,0.000000000,0.000196271,0.000000000,0.000016266
01077,35631,FLORENCE,AL,0.014161240,0.058096173,0.002107482,0.017616344
01077,35614,ATHENS,AL,0.000072159,0.000000000,0.000000000,0.000065065
01077,35652,ROGERSVILLE,AL,0.097144300,0.067517174,0.036880927,0.093758641
01077,35634,FLORENCE,AL,0.107228546,0.060255152,0.014752371,0.101908031
01077,35677,WATERLOO,AL,0.026500460,0.012561335,0.003161222,0.024984954
01077,35610,ANDERSON,AL,0.015965219,0.004514230,0.006322445,0.014867349
01077,35632,FLORENCE,AL,0.000000000,0.000196271,0.000000000,0.000016266
01077,35645,KILLEN,AL,0.147926325,0.077919529,0.054794521,0.140686761
01077,35630,FLORENCE,AL,0.355762813,0.619430815,0.806111697,0.384566586
01077,35648,LEXINGTON,AL,0.041365252,0.020804711,0.009483667,0.039169120
01077,35633,FLORENCE,AL,0.193873685,0.078508342,0.066385669,0.182344617
01079,35650,MOULTON,AL,0.385975004,0.555114988,0.547619048,0.398587871
01079,35643,HILLSBORO,AL,0.097683418,0.067406820,0.057823129,0.095270336
01079,35619,DANVILLE,AL,0.070334153,0.029341792,0.040816327,0.067414644
01079,35603,DECATUR,AL,0.003503634,0.000000000,0.000000000,0.003240159
01079,35540,ADDISON,AL,0.000209172,0.000000000,0.000000000,0.000193442
01079,35673,TRINITY,AL,0.150813157,0.112609040,0.122448980,0.148080085
01079,35618,COURTLAND,AL,0.059352612,0.068199841,0.061224490,0.059918754
01079,35651,MOUNT HOPE,AL,0.035716153,0.023790642,0.006802721,0.034577812
01079,35654,RUSSELLVILLE,AL,0.007477906,0.003965107,0.000000000,0.007157365
01079,35672,TOWN CREEK,AL,0.188934791,0.139571768,0.163265306,0.185559532
01081,36850,CAMP HILL,AL,0.001284780,0.001196530,0.000000000,0.001239599
01081,36804,OPELIKA,AL,0.118415504,0.067603949,0.073765786,0.113998555
