geography_id,geography_type,geography_desc,provider
48505,County,"Zapata County, TX",131425
48505,County,"Zapata County, TX",460677
48507,County,"Zavala County, TX",130077
48507,County,"Zavala County, TX",130403
48507,County,"Zavala County, TX",131425
49001,County,"Beaver County, UT",130077
49001,County,"Beaver County, UT",130403
49001,County,"Beaver County, UT",131425
49003,County,"Box Elder County, UT",130077
49003,County,"Box Elder County, UT",130403
49003,County,"Box Elder County, UT",131425
49003,County,"Box Elder County, UT",360114
49003,County,"Box Elder County, UT",460677
49005,County,"Cache County, UT",130077
49005,County,"Cache County, UT",130403
49005,County,"Cache County, UT",131190
49005,County,"Cache County, UT",131425
49005,County,"Cache County, UT",360114
49005,County,"Cache County, UT",460677
49007,County,"Carbon County, UT",130077
49007,County,"Carbon County, UT",130403
49007,County,"Carbon County, UT",131387
49007,County,"Carbon County, UT",131425
49009,County,"Daggett County, UT",130077
49009,County,"Daggett County, UT",130403
49009,County,"Daggett County, UT",131387
49009,County,"Daggett County, UT",360114
49011,County,"Davis County, UT",130077
49011,County,"Davis County, UT",130403
49011,County,"Davis County, UT",131425
49011,County,"Davis County, UT",460677
49013,County,"Duchesne County, UT",130077
49013,County,"Duchesne County, UT",130403
49013,County,"Duchesne County, UT",131387
49013,County,"Duchesne County, UT",131425
49015,County,"Emery County, UT",130077
49015,County,"Emery County, UT",130403
49015,County,"Emery County, UT",131387
49015,County,"Emery County, UT",131425
49017,County,"Garfield County, UT",130077
49017,County,"Garfield County, UT",130403
49017,County,"Garfield County, UT",131425
49019,County,"Grand County, UT",130077
49019,County,"Grand County, UT",130403
49019,County,"Grand County, UT",131387
49019,County,"Grand County, UT",131425
49021,County,"Iron County, UT",130077
49021,County,"Iron County, UT",130403
49021,County,"Iron County, UT",131425
49023,County,"Juab County, UT",130077
49023,County,"Juab County, UT",130403
49023,County,"Juab County, UT",131425
49023,County,"Juab County, UT",460677
49025,County,"Kane County, UT",130077
49025,County,"Kane County, UT",130403
49025,County,"Kane County, UT",131208
49025,County,"Kane County, UT",131425
49027,County,"Millard County, UT",130077
49027,County,"Millard County, UT",130403
49027,County,"Millard County, UT",131425
49029,County,"Morgan County, UT",130077
49029,County,"Morgan County, UT",130403
49029,County,"Morgan County, UT",131190
49029,County,"Morgan County, UT",131425
49029,County,"Morgan County, UT",460677
49031,County,"Piute County, UT",130077
49031,County,"Piute County, UT",130403
49031,County,"Piute County, UT",131425
49033,County,"Rich County, UT",130077
49033,County,"Rich County, UT",130403
49033,County,"Rich County, UT",131190
49033,County,"Rich County, UT",131425
49033,County,"Rich County, UT",360114
49035,County,"Salt Lake County, UT",130077
49035,County,"Salt Lake County, UT",130403
49035,County,"Salt Lake County, UT",131425
49035,County,"Salt Lake County, UT",460677
49037,County,"San Juan County, UT",130077
49037,County,"San Juan County, UT",130403
49037,County,"San Juan County, UT",131208
49037,County,"San Juan County, UT",131425
49039,County,"Sanpete County, UT",130077
49039,County,"Sanpete County, UT",130403
49039,County,"Sanpete County, UT",131425
49041,County,"Sevier County, UT",130077
49041,County,"Sevier County, UT",130403
49041,County,"Sevier County, UT",131425
49043,County,"Summit County, UT",130077
49043,County,"Summit County, UT",130403
49043,County,"Summit County, UT",131387
49043,County,"Summit County, UT",131425
49045,County,"Tooele County, UT",130077
49045,County,"Tooele County, UT",130403
49045,County,"Tooele County, UT",131425
49045,County,"Tooele County, UT",460677
49047,County,"Uintah County, UT",130077
49047,County,"Uintah County, UT",130403
49047,County,"Uintah County, UT",131387
49047,County,"Uintah County, UT",131425
49049,County,"Utah County, UT",130077
49049,County,"Utah County, UT",130403
49049,County,"Utah County, UT",131387
49049,County,"Utah County, UT",131425
49049,County,"Utah County, UT",460677
49051,County,"Wasatch County, UT",130077
49051,County,"Wasatch County, UT",130403
49051,County,"Wasatch County, UT",131387
49051,County,"Wasatch County, UT",131425
49053,County,"Washington County, UT",130077
49053,County,"Washington County, UT",130403
49053,County,"Washington County, UT",131425
49053,County,"Washington County, UT",460677
49055,County,"Wayne County, UT",130077
49055,County,"Wayne County, UT",130403
49055,County,"Wayne County, UT",131425
49057,County,"Weber County, UT",130077
49057,County,"Weber County, UT",130403
49057,County,"Weber County, UT",131425
49057,County,"Weber County, UT",460677
50001,County,"Addison County, VT",130077
50001,County,"Addison County, VT",130403
50001,County,"Addison County, VT",131425
50001,County,"Addison County, VT",460632
50003,County,"Bennington County, VT",130077
50003,County,"Bennington County, VT",130403
50003,County,"Bennington County, VT",131310
50003,County,"Bennington County, VT",131425
50003,County,"Bennington County, VT",460632
50003,County,"Bennington County, VT",460677
50005,County,"Caledonia County, VT",130077
50005,County,"Caledonia County, VT",130403
50005,County,"Caledonia County, VT",131425
50005,County,"Caledonia County, VT",460632
50007,County,"Chittenden County, VT",130077
50007,County,"Chittenden County, VT",130403
50007,County,"Chittenden County, VT",131425
50007,County,"Chittenden County, VT",460632
50007,County,"Chittenden County, VT",460677
50009,County,"Essex County, VT",130077
50009,County,"Essex County, VT",130403
50009,County,"Essex County, VT",131310
50009,County,"Essex County, VT",131425
50009,County,"Essex County, VT",460632
50011,County,"Franklin County, VT",130077
50011,County,"Franklin County, VT",130403
50011,County,"Franklin County, VT",131425
50011,County,"Franklin County, VT",460632
50011,County,"Franklin County, VT",460677
50013,County,"Grand Isle County, VT",130077
50013,County,"Grand Isle County, VT",130403
50013,County,"Grand Isle County, VT",131425
50013,County,"Grand Isle County, VT",460632
50013,County,"Grand Isle County, VT",460677
50015,County,"Lamoille County, VT",130077
50015,County,"Lamoille County, VT",130403
50015,County,"Lamoille County, VT",131425
50015,County,"Lamoille County, VT",460632
50015,County,"Lamoille County, VT",460677
50017,County,"Orange County, VT",130077
50017,County,"Orange County, VT",130403
50017,County,"Orange County, VT",131425
50017,County,"Orange County, VT",460632
50019,County,"Orleans County, VT",130077
50019,County,"Orleans County, VT",130403
50019,County,"Orleans County, VT",131425
50019,County,"Orleans County, VT",460632
50021,County,"Rutland County, VT",130077
50021,County,"Rutland County, VT",130403
50021,County,"Rutland County, VT",131310
50021,County,"Rutland County, VT",131425
50021,County,"Rutland County, VT",460632
50023,County,"Washington County, VT",130077
50023,County,"Washington County, VT",130403
50023,County,"Washington County, VT",131425
50023,County,"Washington County, VT",460632
50025,County,"Windham County, VT",130077
50025,County,"Windham County, VT",130403
50025,County,"Windham County, VT",131310
50025,County,"Windham County, VT",131425
50025,County,"Windham County, VT",460632
50027,County,"Windsor County, VT",130077
50027,County,"Windsor County, VT",130403
50027,County,"Windsor County, VT",131310
50027,County,"Windsor County, VT",131425
50027,County,"Windsor County, VT",460632
51001,County,"Accomack County, VA",130077
51001,County,"Accomack County, VA",130403
51001,County,"Accomack County, VA",131425
51001,County,"Accomack County, VA",460677
51003,County,"Albemarle County, VA",130077
51003,County,"Albemarle County, VA",130403
51003,County,"Albemarle County, VA",131310
51003,County,"Albemarle County, VA",131425
51003,County,"Albemarle County, VA",460677
51005,County,"Alleghany County, VA",130077
51005,County,"Alleghany County, VA",130403
51005,County,"Alleghany County, VA",131310
51005,County,"Alleghany County, VA",131425
51007,County,"Amelia County, VA",130077
51007,County,"Amelia County, VA",130403
51007,County,"Amelia County, VA",131425
51007,County,"Amelia County, VA",460677
51009,County,"Amherst County, VA",130077
51009,County,"Amherst County, VA",130403
51009,County,"Amherst County, VA",131310
51009,County,"Amherst County, VA",131425
51009,County,"Amherst County, VA",460677
51011,County,"Appomattox County, VA",130077
51011,County,"Appomattox County, VA",130403
51011,County,"Appomattox County, VA",131310
51011,County,"Appomattox County, VA",131425
51011,County,"Appomattox County, VA",460677
51013,County,"Arlington County, VA",130077
51013,County,"Arlington County, VA",130403
51013,County,"Arlington County, VA",131425
51013,County,"Arlington County, VA",460677
51015,County,"Augusta County, VA",130077
51015,County,"Augusta County, VA",130403
51015,County,"Augusta County, VA",131425
51015,County,"Augusta County, VA",460677
51017,County,"Bath County, VA",130077
51017,County,"Bath County, VA",130403
51017,County,"Bath County, VA",131310
51017,County,"Bath County, VA",131425
51019,County,"Bedford County, VA",130077
51019,County,"Bedford County, VA",130403
51019,County,"Bedford County, VA",131310
51019,County,"Bedford County, VA",131425
51019,County,"Bedford County, VA",460677
51021,County,"Bland County, VA",130077
51021,County,"Bland County, VA",130403
51021,County,"Bland County, VA",131310
51021,County,"Bland County, VA",131425
51023,County,"Botetourt County, VA",130077
51023,County,"Botetourt County, VA",130403
51023,County,"Botetourt County, VA",131310
51023,County,"Botetourt County, VA",131425
51023,County,"Botetourt County, VA",460677
51025,County,"Brunswick County, VA",130077
51025,County,"Brunswick County, VA",130403
51025,County,"Brunswick County, VA",131425
51027,County,"Buchanan County, VA",130077
51027,County,"Buchanan County, VA",130403
51027,County,"Buchanan County, VA",130434
51027,County,"Buchanan County, VA",131425
51029,County,"Buckingham County, VA",130077
51029,County,"Buckingham County, VA",130403
51029,County,"Buckingham County, VA",131310
51029,County,"Buckingham County, VA",131425
51031,County,"Campbell County, VA",130077
51031,County,"Campbell County, VA",130403
51031,County,"Campbell County, VA",131310
51031,County,"Campbell County, VA",131425
51031,County,"Campbell County, VA",460677
51033,County,"Caroline County, VA",130077
51033,County,"Caroline County, VA",130403
51033,County,"Caroline County, VA",131425
51033,County,"Caroline County, VA",460677
51035,County,"Carroll County, VA",130077
51035,County,"Carroll County, VA",130403
51035,County,"Carroll County, VA",131310
51035,County,"Carroll County, VA",131425
51036,County,"Charles City County, VA",130077
51036,County,"Charles City County, VA",130403
51036,County,"Charles City County, VA",131425
51036,County,"Charles City County, VA",460677
51037,County,"Charlotte County, VA",130077
51037,County,"Charlotte County, VA",130403
51037,County,"Charlotte County, VA",131310
51037,County,"Charlotte County, VA",131425
51041,County,"Chesterfield County, VA",130077
51041,County,"Chesterfield County, VA",130403
51041,County,"Chesterfield County, VA",131425
51041,County,"Chesterfield County, VA",460677
51043,County,"Clarke County, VA",130077
51043,County,"Clarke County, VA",130403
51043,County,"Clarke County, VA",131425
51043,County,"Clarke County, VA",460677
51045,County,"Craig County, VA",130077
51045,County,"Craig County, VA",130403
51045,County,"Craig County, VA",131310
51045,County,"Craig County, VA",131425
51045,County,"Craig County, VA",460677
51047,County,"Culpeper County, VA",130077
51047,County,"Culpeper County, VA",130403
51047,County,"Culpeper County, VA",131425
51047,County,"Culpeper County, VA",460677
51049,County,"Cumberland County, VA",130077
51049,County,"Cumberland County, VA",130403
51049,County,"Cumberland County, VA",131310
51049,County,"Cumberland County, VA",131425
51051,County,"Dickenson County, VA",130077
51051,County,"Dickenson County, VA",130403
51051,County,"Dickenson County, VA",130434
51051,County,"Dickenson County, VA",131425
51053,County,"Dinwiddie County, VA",130077
51053,County,"Dinwiddie County, VA",130403
51053,County,"Dinwiddie County, VA",131425
51053,County,"Dinwiddie County, VA",460677
51057,County,"Essex County, VA",130077
51057,County,"Essex County, VA",130403
51057,County,"Essex County, VA",131425
51059,County,"Fairfax County, VA",130077
51059,County,"Fairfax County, VA",130403
51059,County,"Fairfax County, VA",131425
51059,County,"Fairfax County, VA",460677
51061,County,"Fauquier County, VA",130077
51061,County,"Fauquier County, VA",130403
51061,County,"Fauquier County, VA",131425
51061,County,"Fauquier County, VA",460677
51063,County,"Floyd County, VA",130077
51063,County,"Floyd County, VA",130403
51063,County,"Floyd County, VA",131310
51063,County,"Floyd County, VA",131425
51063,County,"Floyd County, VA",460677
51065,County,"Fluvanna County, VA",130077
51065,County,"Fluvanna County, VA",130403
51065,County,"Fluvanna County, VA",131310
51065,County,"Fluvanna County, VA",131425
51065,County,"Fluvanna County, VA",460677
51067,County,"Franklin County, VA",130077
51067,County,"Franklin County, VA",130403
51067,County,"Franklin County, VA",131310
51067,County,"Franklin County, VA",131425
51067,County,"Franklin County, VA",460677
51069,County,"Frederick County, VA",130077
51069,County,"Frederick County, VA",130403
51069,County,"Frederick County, VA",131425
51069,County,"Frederick County, VA",460677
51071,County,"Giles County, VA",130077
51071,County,"Giles County, VA",130403
51071,County,"Giles County, VA",131310
51071,County,"Giles County, VA",131425
51071,County,"Giles County, VA",460677
51073,County,"Gloucester County, VA",130077
51073,County,"Gloucester County, VA",130403
51073,County,"Gloucester County, VA",131425
51073,County,"Gloucester County, VA",460677
51075,County,"Goochland County, VA",130077
51075,County,"Goochland County, VA",130403
51075,County,"Goochland County, VA",131425
51075,County,"Goochland County, VA",460677
51077,County,"Grayson County, VA",130077
51077,County,"Grayson County, VA",130403
51077,County,"Grayson County, VA",130926
51077,County,"Grayson County, VA",131310
51077,County,"Grayson County, VA",131425
51079,County,"Greene County, VA",130077
51079,County,"Greene County, VA",130403
51079,County,"Greene County, VA",131310
51079,County,"Greene County, VA",131425
51079,County,"Greene County, VA",460677
51081,County,"Greensville County, VA",130077
51081,County,"Greensville County, VA",130403
51081,County,"Greensville County, VA",131425
51083,County,"Halifax County, VA",130077
51083,County,"Halifax County, VA",130403
51083,County,"Halifax County, VA",131310
51083,County,"Halifax County, VA",131425
51085,County,"Hanover County, VA",130077
51085,County,"Hanover County, VA",130403
51085,County,"Hanover County, VA",131425
51085,County,"Hanover County, VA",460677
51087,County,"Henrico County, VA",130077
51087,County,"Henrico County, VA",130403
51087,County,"Henrico County, VA",131425
51087,County,"Henrico County, VA",460677
51089,County,"Henry County, VA",130077
51089,County,"Henry County, VA",130403
51089,County,"Henry County, VA",131310
51089,County,"Henry County, VA",131425
51091,County,"Highland County, VA",130077
51091,County,"Highland County, VA",130403
51091,County,"Highland County, VA",131425
51093,County,"Isle of Wight County, VA",130077
51093,County,"Isle of Wight County, VA",130403
51093,County,"Isle of Wight County, VA",131425
51093,County,"Isle of Wight County, VA",460677
51095,County,"James City County, VA",130077
51095,County,"James City County, VA",130403
51095,County,"James City County, VA",131425
51095,County,"James City County, VA",460677
51097,County,"King and Queen County, VA",130077
51097,County,"King and Queen County, VA",130403
51097,County,"King and Queen County, VA",131425
51097,County,"King and Queen County, VA",460677
51099,County,"King George County, VA",130077
51099,County,"King George County, VA",130403
51099,County,"King George County, VA",131425
51099,County,"King George County, VA",460677
51101,County,"King William County, VA",130077
51101,County,"King William County, VA",130403
51101,County,"King William County, VA",131425
51101,County,"King William County, VA",460677
51103,County,"Lancaster County, VA",130077
51103,County,"Lancaster County, VA",130403
51103,County,"Lancaster County, VA",131425
51105,County,"Lee County, VA",130077
51105,County,"Lee County, VA",130403
51105,County,"Lee County, VA",130434
51105,County,"Lee County, VA",131425
51107,County,"Loudoun County, VA",130077
51107,County,"Loudoun County, VA",130403
51107,County,"Loudoun County, VA",131310
51107,County,"Loudoun County, VA",131425
51107,County,"Loudoun County, VA",460677
51109,County,"Louisa County, VA",130077
51109,County,"Louisa County, VA",130403
51109,County,"Louisa County, VA",131425
51109,County,"Louisa County, VA",460677
51111,County,"Lunenburg County, VA",130077
51111,County,"Lunenburg County, VA",130403
51111,County,"Lunenburg County, VA",131425
51113,County,"Madison County, VA",130077
51113,County,"Madison County, VA",130403
51113,County,"Madison County, VA",131425
51115,County,"Mathews County, VA",130077
51115,County,"Mathews County, VA",130403
51115,County,"Mathews County, VA",131425
51115,County,"Mathews County, VA",460677
51117,County,"Mecklenburg County, VA",130077
51117,County,"Mecklenburg County, VA",130403
51117,County,"Mecklenburg County, VA",131425
51119,County,"Middlesex County, VA",130077
51119,County,"Middlesex County, VA",130403
51119,County,"Middlesex County, VA",131425
51121,County,"Montgomery County, VA",130077
51121,County,"Montgomery County, VA",130403
51121,County,"Montgomery County, VA",131310
51121,County,"Montgomery County, VA",131425
51121,County,"Montgomery County, VA",460677
51125,County,"Nelson County, VA",130077
51125,County,"Nelson County, VA",130403
51125,County,"Nelson County, VA",131425
51125,County,"Nelson County, VA",460677
51127,County,"New Kent County, VA",130077
51127,County,"New Kent County, VA",130403
51127,County,"New Kent County, VA",131425
51127,County,"New Kent County, VA",460677
51131,County,"Northampton County, VA",130077
51131,County,"Northampton County, VA",130403
51131,County,"Northampton County, VA",131425
51131,County,"Northampton County, VA",460677
51133,County,"Northumberland County, VA",130077
51133,County,"Northumberland County, VA",130403
51133,County,"Northumberland County, VA",131425
51133,County,"Northumberland County, VA",460677
51135,County,"Nottoway County, VA",130077
51135,County,"Nottoway County, VA",130403
51135,County,"Nottoway County, VA",131425
51137,County,"Orange County, VA",130077
51137,County,"Orange County, VA",130403
51137,County,"Orange County, VA",131425
51137,County,"Orange County, VA",460677
51139,County,"Page County, VA",130077
51139,County,"Page County, VA",130403
51139,County,"Page County, VA",131425
51141,County,"Patrick County, VA",130077
51141,County,"Patrick County, VA",130403
51141,County,"Patrick County, VA",131310
51141,County,"Patrick County, VA",131425
51143,County,"Pittsylvania County, VA",130077
51143,County,"Pittsylvania County, VA",130403
51143,County,"Pittsylvania County, VA",131425
51143,County,"Pittsylvania County, VA",460677
51145,County,"Powhatan County, VA",130077
51145,County,"Powhatan County, VA",130403
51145,County,"Powhatan County, VA",131425
51145,County,"Powhatan County, VA",460677
51147,County,"Prince Edward County, VA",130077
51147,County,"Prince Edward County, VA",130403
51147,County,"Prince Edward County, VA",131310
51147,County,"Prince Edward County, VA",131425
51149,County,"Prince George County, VA",130077
51149,County,"Prince George County, VA",130403
51149,County,"Prince George County, VA",131425
51149,County,"Prince George County, VA",460677
51153,County,"Prince William County, VA",130077
51153,County,"Prince William County, VA",130403
51153,County,"Prince William County, VA",131425
51153,County,"Prince William County, VA",460677
51155,County,"Pulaski County, VA",130077
51155,County,"Pulaski County, VA",130403
51155,County,"Pulaski County, VA",131310
51155,County,"Pulaski County, VA",131425
51155,County,"Pulaski County, VA",460677
51157,County,"Rappahannock County, VA",130077
51157,County,"Rappahannock County, VA",130403
51157,County,"Rappahannock County, VA",131425
51157,County,"Rappahannock County, VA",460677
51159,County,"Richmond County, VA",130077
51159,County,"Richmond County, VA",130403
51159,County,"Richmond County, VA",131425
51161,County,"Roanoke County, VA",130077
51161,County,"Roanoke County, VA",130403
51161,County,"Roanoke County, VA",131310
51161,County,"Roanoke County, VA",131425
51161,County,"Roanoke County, VA",460677
51163,County,"Rockbridge County, VA",130077
51163,County,"Rockbridge County, VA",130403
51163,County,"Rockbridge County, VA",131310
51163,County,"Rockbridge County, VA",131425
51165,County,"Rockingham County, VA",130077
51165,County,"Rockingham County, VA",130403
51165,County,"Rockingham County, VA",131425
51165,County,"Rockingham County, VA",460677
51167,County,"Russell County, VA",130077
51167,County,"Russell County, VA",130403
51167,County,"Russell County, VA",130434
51167,County,"Russell County, VA",131425
51167,County,"Russell County, VA",460677
51169,County,"Scott County, VA",130077
51169,County,"Scott County, VA",130403
51169,County,"Scott County, VA",131425
51169,County,"Scott County, VA",460677
51171,County,"Shenandoah County, VA",130077
51171,County,"Shenandoah County, VA",130403
51171,County,"Shenandoah County, VA",131425
51171,County,"Shenandoah County, VA",460677
51173,County,"Smyth County, VA",130077
51173,County,"Smyth County, VA",130403
51173,County,"Smyth County, VA",131310
51173,County,"Smyth County, VA",131425
51173,County,"Smyth County, VA",460677
51175,County,"Southampton County, VA",130077
51175,County,"Southampton County, VA",130403
51175,County,"Southampton County, VA",131425
51177,County,"Spotsylvania County, VA",130077
51177,County,"Spotsylvania County, VA",130403
51177,County,"Spotsylvania County, VA",131425
51177,County,"Spotsylvania County, VA",460677
51179,County,"Stafford County, VA",130077
51179,County,"Stafford County, VA",130403
51179,County,"Stafford County, VA",131425
51179,County,"Stafford County, VA",460677
51181,County,"Surry County, VA",130077
51181,County,"Surry County, VA",130403
51181,County,"Surry County, VA",131425
51181,County,"Surry County, VA",460677
51183,County,"Sussex County, VA",130077
51183,County,"Sussex County, VA",130403
51183,County,"Sussex County, VA",131425
51185,County,"Tazewell County, VA",130077
51185,County,"Tazewell County, VA",130403
51185,County,"Tazewell County, VA",131425
51187,County,"Warren County, VA",130077
51187,County,"Warren County, VA",130403
51187,County,"Warren County, VA",131425
51187,County,"Warren County, VA",460677
51191,County,"Washington County, VA",130077
51191,County,"Washington County, VA",130403
51191,County,"Washington County, VA",131425
51191,County,"Washington County, VA",460677
51193,County,"Westmoreland County, VA",130077
51193,County,"Westmoreland County, VA",130403
51193,County,"Westmoreland County, VA",131425
51193,County,"Westmoreland County, VA",460677
51195,County,"Wise County, VA",130077
51195,County,"Wise County, VA",130403
51195,County,"Wise County, VA",130434
51195,County,"Wise County, VA",131425
51197,County,"Wythe County, VA",130077
51197,County,"Wythe County, VA",130403
51197,County,"Wythe County, VA",131310
51197,County,"Wythe County, VA",131425
51199,County,"York County, VA",130077
51199,County,"York County, VA",130403
51199,County,"York County, VA",131425
51199,County,"York County, VA",460677
51510,County,"Alexandria city, VA",130077
51510,County,"Alexandria city, VA",130403
51510,County,"Alexandria city, VA",131425
51510,County,"Alexandria city, VA",460677
51520,County,"Bristol city, VA",130077
51520,County,"Bristol city, VA",130403
51520,County,"Bristol city, VA",131425
51520,County,"Bristol city, VA",460677
51530,County,"Buena Vista city, VA",130077
51530,County,"Buena Vista city, VA",130403
51530,County,"Buena Vista city, VA",131310
51530,County,"Buena Vista city, VA",131425
51540,County,"Charlottesville city, VA",130077
51540,County,"Charlottesville city, VA",130403
51540,County,"Charlottesville city, VA",131310
51540,County,"Charlottesville city, VA",131425
51540,County,"Charlottesville city, VA",460677
51550,County,"Chesapeake city, VA",130077
51550,County,"Chesapeake city, VA",130403
51550,County,"Chesapeake city, VA",131425
51550,County,"Chesapeake city, VA",460677
51570,County,"Colonial Heights city, VA",130077
51570,County,"Colonial Heights city, VA",130403
51570,County,"Colonial Heights city, VA",131425
51570,County,"Colonial Heights city, VA",460677
51580,County,"Covington city, VA",130077
51580,County,"Covington city, VA",130403
51580,County,"Covington city, VA",131310
51580,County,"Covington city, VA",131425
51590,County,"Danville city, VA",130077
51590,County,"Danville city, VA",130403
51590,County,"Danville city, VA",131425
51595,County,"Emporia city, VA",130077
51595,County,"Emporia city, VA",130403
51595,County,"Emporia city, VA",131425
51600,County,"Fairfax city, VA",130077
51600,County,"Fairfax city, VA",130403
51600,County,"Fairfax city, VA",131425
51600,County,"Fairfax city, VA",460677
51610,County,"Falls Church city, VA",130077
51610,County,"Falls Church city, VA",130403
51610,County,"Falls Church city, VA",131425
51610,County,"Falls Church city, VA",460677
51620,County,"Franklin city, VA",130077
51620,County,"Franklin city, VA",130403
51620,County,"Franklin city, VA",131425
51630,County,"Fredericksburg city, VA",130077
51630,County,"Fredericksburg city, VA",130403
51630,County,"Fredericksburg city, VA",131425
51630,County,"Fredericksburg city, VA",460677
51640,County,"Galax city, VA",130077
51640,County,"Galax city, VA",130403
51640,County,"Galax city, VA",131310
51640,County,"Galax city, VA",131425
51650,County,"Hampton city, VA",130077
51650,County,"Hampton city, VA",130403
51650,County,"Hampton city, VA",131425
51650,County,"Hampton city, VA",460677
51660,County,"Harrisonburg city, VA",130077
51660,County,"Harrisonburg city, VA",130403
51660,County,"Harrisonburg city, VA",131425
51660,County,"Harrisonburg city, VA",460677
51670,County,"Hopewell city, VA",130077
51670,County,"Hopewell city, VA",130403
51670,County,"Hopewell city, VA",131425
51670,County,"Hopewell city, VA",460677
51678,County,"Lexington city, VA",130077
51678,County,"Lexington city, VA",130403
51678,County,"Lexington city, VA",131310
51678,County,"Lexington city, VA",131425
51680,County,"Lynchburg city, VA",130077
51680,County,"Lynchburg city, VA",130403
51680,County,"Lynchburg city, VA",131310
51680,County,"Lynchburg city, VA",131425
51680,County,"Lynchburg city, VA",460677
51683,County,"Manassas city, VA",130077
51683,County,"Manassas city, VA",130403
51683,County,"Manassas city, VA",131425
51683,County,"Manassas city, VA",460677
51685,County,"Manassas Park city, VA",130077
51685,County,"Manassas Park city, VA",130403
51685,County,"Manassas Park city, VA",131425
51685,County,"Manassas Park city, VA",460677
51690,County,"Martinsville city, VA",130077
51690,County,"Martinsville city, VA",130403
51690,County,"Martinsville city, VA",131310
51690,County,"Martinsville city, VA",131425
51700,County,"Newport News city, VA",130077
51700,County,"Newport News city, VA",130403
51700,County,"Newport News city, VA",131425
51700,County,"Newport News city, VA",460677
51710,County,"Norfolk city, VA",130077
51710,County,"Norfolk city, VA",130403
51710,County,"Norfolk city, VA",131425
51710,County,"Norfolk city, VA",460677
51720,County,"Norton city, VA",130077
51720,County,"Norton city, VA",130403
51720,County,"Norton city, VA",131425
51730,County,"Petersburg city, VA",130077
51730,County,"Petersburg city, VA",130403
51730,County,"Petersburg city, VA",131425
51730,County,"Petersburg city, VA",460677
51735,County,"Poquoson city, VA",130077
51735,County,"Poquoson city, VA",130403
51735,County,"Poquoson city, VA",131425
51735,County,"Poquoson city, VA",460677
51740,County,"Portsmouth city, VA",130077
51740,County,"Portsmouth city, VA",130403
51740,County,"Portsmouth city, VA",131425
51740,County,"Portsmouth city, VA",460677
51750,County,"Radford city, VA",130077
51750,County,"Radford city, VA",130403
51750,County,"Radford city, VA",131310
51750,County,"Radford city, VA",131425
51750,County,"Radford city, VA",460677
51760,County,"Richmond city, VA",130077
51760,County,"Richmond city, VA",130403
51760,County,"Richmond city, VA",131425
51760,County,"Richmond city, VA",460677
51770,County,"Roanoke city, VA",130077
51770,County,"Roanoke city, VA",130403
51770,County,"Roanoke city, VA",131310
51770,County,"Roanoke city, VA",131425
51770,County,"Roanoke city, VA",460677
51775,County,"Salem city, VA",130077
51775,County,"Salem city, VA",130403
51775,County,"Salem city, VA",131310
51775,County,"Salem city, VA",131425
51775,County,"Salem city, VA",460677
51790,County,"Staunton city, VA",130077
51790,County,"Staunton city, VA",130403
51790,County,"Staunton city, VA",131425
51790,County,"Staunton city, VA",460677
51800,County,"Suffolk city, VA",130077
51800,County,"Suffolk city, VA",130403
51800,County,"Suffolk city, VA",131425
51800,County,"Suffolk city, VA",460677
51810,County,"Virginia Beach city, VA",130077
51810,County,"Virginia Beach city, VA",130403
51810,County,"Virginia Beach city, VA",131425
51810,County,"Virginia Beach city, VA",460677
51820,County,"Waynesboro city, VA",130077
51820,County,"Waynesboro city, VA",130403
51820,County,"Waynesboro city, VA",131425
51820,County,"Waynesboro city, VA",460677
51830,County,"Williamsburg city, VA",130077
51830,County,"Williamsburg city, VA",130403
51830,County,"Williamsburg city, VA",131425
51830,County,"Williamsburg city, VA",460677
51840,County,"Winchester city, VA",130077
51840,County,"Winchester city, VA",130403
51840,County,"Winchester city, VA",131425
51840,County,"Winchester city, VA",460677
53001,County,"Adams County, WA",130077
53001,County,"Adams County, WA",130403
53001,County,"Adams County, WA",131310
53001,County,"Adams County, WA",131425
53001,County,"Adams County, WA",410192
53003,County,"Asotin County, WA",130077
53003,County,"Asotin County, WA",130403
53003,County,"Asotin County, WA",131425
53003,County,"Asotin County, WA",410192
53003,County,"Asotin County, WA",460677
53005,County,"Benton County, WA",130077
53005,County,"Benton County, WA",130403
53005,County,"Benton County, WA",131310
53005,County,"Benton County, WA",131425
53005,County,"Benton County, WA",410192
53005,County,"Benton County, WA",460677
53007,County,"Chelan County, WA",130077
53007,County,"Chelan County, WA",130403
53007,County,"Chelan County, WA",131310
53007,County,"Chelan County, WA",131425
53007,County,"Chelan County, WA",410192
53007,County,"Chelan County, WA",460677
53009,County,"Clallam County, WA",130077
53009,County,"Clallam County, WA",130403
53009,County,"Clallam County, WA",131425
53009,County,"Clallam County, WA",460677
53011,County,"Clark County, WA",130077
53011,County,"Clark County, WA",130403
53011,County,"Clark County, WA",131425
53011,County,"Clark County, WA",460677
53013,County,"Columbia County, WA",130077
53013,County,"Columbia County, WA",130403
53013,County,"Columbia County, WA",131425
53013,County,"Columbia County, WA",410192
53015,County,"Cowlitz County, WA",130077
53015,County,"Cowlitz County, WA",130403
53015,County,"Cowlitz County, WA",131310
53015,County,"Cowlitz County, WA",131425
53015,County,"Cowlitz County, WA",460677
53017,County,"Douglas County, WA",130077
53017,County,"Douglas County, WA",130403
53017,County,"Douglas County, WA",131310
